日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2010-01-04,600774,28.45,28.35,28.7,28.05,27596,21747493.0,2.28,-0.35,-0.1,1.61,0.6499999999999986
2010-01-05,600774,28.35,29.7,30.7,27.5,78545,63576302.0,11.29,4.76,1.35,4.57,3.1999999999999993
2010-01-06,600774,29.8,29.5,30.1,28.95,49577,40378124.0,3.87,-0.67,-0.2,2.88,1.1500000000000021
2010-01-07,600774,29.55,27.7,29.55,27.45,39461,31078132.0,7.12,-6.1,-1.8,2.3,2.1000000000000014
2010-01-08,600774,27.8,28.1,28.4,27.5,25275,19710252.0,3.25,1.44,0.4,1.47,0.8999999999999986
2010-01-11,600774,28.1,27.7,28.5,27.35,25359,19674600.0,4.09,-1.42,-0.4,1.48,1.1499999999999986
2010-01-12,600774,27.65,28.7,28.7,27.55,29499,23287593.0,4.15,3.61,1.0,1.72,1.1499999999999986
2010-01-13,600774,27.95,28.2,28.6,27.75,29193,22900749.0,2.96,-1.74,-0.5,1.7,0.8500000000000014
2010-01-14,600774,28.05,29.45,29.9,28.05,48659,39200369.0,6.56,4.43,1.25,2.83,1.8499999999999979
2010-01-15,600774,29.35,29.7,29.95,29.15,39791,32328648.0,2.72,0.85,0.25,2.32,0.8000000000000007
2010-01-18,600774,29.75,30.2,30.5,29.7,39333,32346532.0,2.69,1.68,0.5,2.29,0.8000000000000007
2010-01-19,600774,29.45,29.65,30.45,29.4,39607,32304043.0,3.48,-1.82,-0.55,2.3,1.0500000000000007
2010-01-20,600774,29.65,29.7,31.15,29.45,101929,84385424.0,5.73,0.17,0.05,5.93,1.6999999999999993
2010-01-21,600774,29.9,31.25,31.9,29.6,119421,100313200.0,7.74,5.22,1.55,6.95,2.299999999999997
2010-01-22,600774,31.15,29.65,31.15,28.1,63036,51404807.0,9.76,-5.12,-1.6,3.67,3.049999999999997
2010-01-25,600774,28.85,28.8,29.45,28.25,22781,18190175.0,4.05,-2.87,-0.85,1.33,1.1999999999999993
2010-01-26,600774,28.9,27.25,29.45,26.45,31556,24450505.0,10.42,-5.38,-1.55,1.84,3.0
2010-01-27,600774,27.25,26.8,27.65,26.45,17072,13035974.0,4.4,-1.65,-0.45,0.99,1.1999999999999993
2010-01-28,600774,26.7,27.55,27.65,26.5,13187,10095191.0,4.29,2.8,0.75,0.77,1.1499999999999986
2010-01-29,600774,27.3,27.4,28.0,26.95,21930,16911376.0,3.81,-0.54,-0.15,1.28,1.0500000000000007
2010-02-01,600774,27.5,26.15,27.55,25.95,17765,13308504.0,5.84,-4.56,-1.25,1.03,1.6000000000000014
2010-02-02,600774,26.35,25.95,26.7,25.7,19933,14813514.0,3.82,-0.76,-0.2,1.16,1.0
2010-02-03,600774,26.25,26.25,26.3,24.45,21500,15739530.0,7.13,1.16,0.3,1.25,1.8500000000000014
2010-02-04,600774,26.25,26.7,27.1,25.45,28402,21424193.0,6.29,1.71,0.45,1.65,1.6500000000000021
2010-02-05,600774,25.95,27.2,27.6,25.7,29967,22732054.0,7.12,1.87,0.5,1.74,1.9000000000000021
2010-02-08,600774,27.15,27.2,27.5,26.95,14368,11002531.0,2.02,0.0,0.0,0.84,0.5500000000000007
2010-02-09,600774,26.9,26.95,27.45,26.7,13600,10362130.0,2.76,-0.92,-0.25,0.79,0.75
2010-02-10,600774,27.05,27.65,28.0,26.95,24259,18756004.0,3.9,2.6,0.7,1.41,1.0500000000000007
2010-02-11,600774,27.5,26.75,27.75,26.7,13244,10149324.0,3.8,-3.25,-0.9,0.77,1.0500000000000007
2010-02-12,600774,26.75,27.05,27.35,26.75,10771,8220320.0,2.24,1.12,0.3,0.63,0.6000000000000014
2010-02-22,600774,26.75,27.3,27.6,26.75,14341,10978602.0,3.14,0.92,0.25,0.83,0.8500000000000014
2010-02-23,600774,27.4,27.9,28.2,26.5,28668,22183212.0,6.23,2.2,0.6,1.67,1.6999999999999993
2010-02-24,600774,27.75,28.75,29.2,27.45,43387,34474758.0,6.27,3.05,0.85,2.52,1.75
2010-02-25,600774,28.95,29.15,29.7,28.5,42133,33874730.0,4.17,1.39,0.4,2.45,1.1999999999999993
2010-02-26,600774,28.95,29.45,29.65,28.75,32462,26186624.0,3.09,1.03,0.3,1.89,0.8999999999999986
2010-03-01,600774,29.55,30.35,30.65,29.35,54174,44441217.0,4.41,3.06,0.9,3.15,1.2999999999999972
2010-03-02,600774,30.4,30.35,31.35,30.0,47013,39077075.0,4.45,0.0,0.0,2.74,1.3500000000000014
2010-03-03,600774,30.45,31.0,31.0,29.85,51570,42926006.0,3.79,2.14,0.65,3.0,1.1499999999999986
2010-03-04,600774,31.15,29.25,31.15,28.75,49581,40787703.0,7.74,-5.65,-1.75,2.89,2.3999999999999986
2010-03-05,600774,29.9,29.4,29.9,28.65,25488,20628201.0,4.27,0.51,0.15,1.48,1.25
2010-03-08,600774,29.75,29.9,30.7,29.15,35994,29506264.0,5.27,1.7,0.5,2.09,1.5500000000000007
2010-03-09,600774,29.85,30.9,30.9,29.65,61083,50798977.0,4.18,3.34,1.0,3.55,1.25
2010-03-10,600774,30.7,29.55,30.7,29.2,39156,32084018.0,4.85,-4.37,-1.35,2.28,1.5
2010-03-11,600774,30.35,30.0,31.85,29.6,71133,59274778.0,7.61,1.52,0.45,4.14,2.25
2010-03-12,600774,29.2,29.05,30.55,28.95,53735,43793463.0,5.33,-3.17,-0.95,3.13,1.6000000000000014
2010-03-15,600774,29.0,28.4,29.4,28.0,25700,20340776.0,4.82,-2.24,-0.65,1.5,1.3999999999999986
2010-03-16,600774,28.4,29.4,29.75,28.05,37391,30045078.0,5.99,3.52,1.0,2.18,1.6999999999999993
2010-03-17,600774,29.4,30.15,30.35,29.3,34745,28431051.0,3.57,2.55,0.75,2.02,1.0500000000000007
2010-03-18,600774,30.35,30.25,30.9,29.9,43074,35593922.0,3.32,0.33,0.1,2.51,1.0
2010-03-19,600774,30.35,30.7,30.8,29.95,42611,35323196.0,2.81,1.49,0.45,2.48,0.8500000000000014
2010-03-22,600774,30.65,31.8,32.2,30.15,92770,78743906.0,6.68,3.58,1.1,5.4,2.0500000000000043
2010-03-23,600774,31.45,32.05,32.8,31.4,129761,112285932.0,4.4,0.79,0.25,7.55,1.3999999999999986
2010-03-24,600774,32.3,33.55,35.1,31.95,186052,166896495.0,9.83,4.68,1.5,10.83,3.150000000000002
2010-03-25,600774,33.4,37.15,37.95,33.0,307387,289286545.0,14.75,10.73,3.6,17.89,4.950000000000003
2010-03-26,600774,35.45,34.9,36.4,34.15,194310,179809204.0,6.06,-6.06,-2.25,11.31,2.25
2010-03-29,600774,34.35,33.1,34.65,32.45,150030,132587218.0,6.3,-5.16,-1.8,8.73,2.1999999999999957
2010-03-30,600774,33.15,33.55,33.6,32.7,93557,82784906.0,2.72,1.36,0.45,5.44,0.8999999999999986
2010-03-31,600774,33.2,32.75,33.55,32.2,92689,81505048.0,4.02,-2.38,-0.8,5.39,1.3499999999999943
2010-04-01,600774,32.95,33.25,33.35,32.55,120416,106058232.0,2.44,1.53,0.5,7.01,0.8000000000000043
2010-04-02,600774,33.1,32.85,33.25,32.5,84112,73817515.0,2.26,-1.2,-0.4,4.89,0.75
2010-04-06,600774,32.85,33.3,33.6,32.85,74494,65934351.0,2.28,1.37,0.45,4.33,0.75
2010-04-07,600774,33.2,33.15,33.4,32.65,54758,48238577.0,2.25,-0.45,-0.15,3.19,0.75
2010-04-08,600774,33.15,32.6,33.2,32.3,59559,52072537.0,2.71,-1.66,-0.55,3.47,0.9000000000000057
2010-04-09,600774,32.5,33.1,33.5,32.45,65320,57654985.0,3.22,1.53,0.5,3.8,1.0499999999999972
2010-04-12,600774,33.15,33.85,33.85,32.75,93119,82614608.0,3.32,2.27,0.75,5.42,1.1000000000000014
2010-04-13,600774,33.85,32.1,33.9,30.7,70356,61233187.0,9.45,-5.17,-1.75,4.09,3.1999999999999993
2010-04-14,600774,32.1,32.45,32.6,31.55,43060,37209790.0,3.27,1.09,0.35,2.51,1.0500000000000007
2010-04-15,600774,32.2,31.5,32.4,30.75,52280,44686113.0,5.08,-2.93,-0.95,3.04,1.6499999999999986
2010-04-16,600774,31.45,31.45,31.85,31.2,23746,20220129.0,2.06,-0.16,-0.05,1.38,0.6500000000000021
2010-04-19,600774,31.05,29.3,31.3,29.2,40549,33582260.0,6.68,-6.84,-2.15,2.36,2.1000000000000014
2010-04-21,600774,29.55,30.5,30.85,29.45,42566,35269771.0,4.78,4.1,1.2,2.48,1.4000000000000021
2010-04-22,600774,30.65,31.1,31.55,30.25,45365,38179248.0,4.26,1.97,0.6,2.64,1.3000000000000007
2010-04-23,600774,31.1,30.7,31.35,30.2,33656,28147599.0,3.7,-1.29,-0.4,1.96,1.1500000000000021
2010-04-26,600774,30.65,30.2,30.65,29.85,24621,20355953.0,2.61,-1.63,-0.5,1.43,0.7999999999999972
2010-04-27,600774,29.95,28.6,30.3,27.8,38766,30892750.0,8.28,-5.3,-1.6,2.26,2.5
2010-04-28,600774,28.45,29.1,29.45,27.95,18696,14818583.0,5.24,1.75,0.5,1.09,1.5
2010-04-29,600774,28.9,28.0,29.55,27.95,23212,18500103.0,5.5,-3.78,-1.1,1.35,1.6000000000000014
2010-04-30,600774,27.5,26.7,27.85,25.95,26375,19886432.0,6.79,-4.64,-1.3,1.53,1.9000000000000021
2010-05-04,600774,26.45,26.35,27.15,25.75,13266,9959203.0,5.24,-1.31,-0.35,0.77,1.3999999999999986
2010-05-05,600774,26.2,27.75,27.8,25.95,26154,19953859.0,7.02,5.31,1.4,1.52,1.8500000000000014
2010-05-06,600774,27.8,26.45,28.0,26.35,25418,19459036.0,5.95,-4.68,-1.3,1.48,1.6499999999999986
2010-05-07,600774,26.1,25.85,27.4,25.75,17628,13175460.0,6.24,-2.27,-0.6,1.03,1.6499999999999986
2010-05-10,600774,26.1,24.7,26.25,23.51,24697,17807816.0,10.6,-4.45,-1.15,1.44,2.7399999999999984
2010-05-11,600774,25.25,24.35,25.65,23.81,19337,13879705.0,7.45,-1.42,-0.35,1.13,1.8399999999999999
2010-05-12,600774,23.96,23.86,24.7,22.91,18784,13068462.0,7.35,-2.01,-0.49,1.09,1.7899999999999991
2010-05-13,600774,23.76,24.45,24.55,23.11,21772,15238055.0,6.04,2.47,0.59,1.27,1.4400000000000013
2010-05-14,600774,24.11,24.55,25.1,23.86,23094,16437986.0,5.07,0.41,0.1,1.34,1.240000000000002
2010-05-17,600774,24.45,23.41,24.45,22.31,31240,21637460.0,8.72,-4.64,-1.14,1.82,2.1400000000000006
2010-05-18,600774,23.46,23.76,24.4,22.26,38431,26649909.0,9.14,1.5,0.35,2.24,2.139999999999997
2010-05-19,600774,23.61,23.56,23.76,22.21,39325,26809500.0,6.52,-0.84,-0.2,2.29,1.5500000000000007
2010-05-20,600774,23.06,23.56,24.2,22.56,30047,20825412.0,6.96,0.0,0.0,1.75,1.6400000000000006
2010-05-21,600774,22.91,25.05,25.3,22.21,89079,63038037.0,13.12,6.32,1.49,5.18,3.09
2010-05-24,600774,24.7,25.95,26.3,24.55,93933,68632654.0,6.99,3.59,0.9,5.47,1.75
2010-05-25,600774,25.4,25.6,27.35,24.75,63317,46432998.0,10.02,-1.35,-0.35,3.68,2.6000000000000014
2010-05-26,600774,25.4,25.0,25.85,24.7,35147,25497022.0,4.49,-2.34,-0.6,2.05,1.1500000000000021
2010-05-27,600774,25.0,25.55,25.6,24.65,29886,21661499.0,3.8,2.2,0.55,1.74,0.9500000000000028
