日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2011-08-26,000981,15.6,13.59,15.9,13.55,269765,377784384.0,38.21,120.98,7.44,41.5,2.3499999999999996
2011-08-29,000981,13.25,12.94,13.45,12.94,106526,132334472.0,3.75,-4.78,-0.65,16.39,0.5099999999999998
2011-08-30,000981,12.62,12.33,12.79,12.33,105962,126374616.0,3.55,-4.71,-0.61,16.3,0.4599999999999991
2011-08-31,000981,12.3,11.75,12.45,11.74,96652,109363288.0,5.76,-4.7,-0.58,14.87,0.7099999999999991
2011-09-01,000981,11.99,11.93,12.31,11.85,79136,91175112.0,3.91,1.53,0.18,12.17,0.46000000000000085
2011-09-02,000981,11.77,11.36,11.79,11.36,55679,60420488.0,3.6,-4.78,-0.57,8.57,0.4299999999999997
2011-09-05,000981,11.0,11.2,11.48,10.88,35573,37511292.0,5.28,-1.41,-0.16,5.47,0.5999999999999996
2011-09-06,000981,11.03,10.74,11.27,10.68,37579,38781364.0,5.27,-4.11,-0.46,5.78,0.5899999999999999
2011-09-07,000981,10.79,10.9,10.95,10.7,31702,32460638.0,2.33,1.49,0.16,4.88,0.25
2011-09-08,000981,10.9,10.61,10.93,10.61,41878,42494328.0,2.94,-2.66,-0.29,6.44,0.3200000000000003
2011-09-09,000981,10.6,10.26,10.67,10.24,34351,33848208.0,4.05,-3.3,-0.35,5.28,0.4299999999999997
2011-09-13,000981,10.0,10.01,10.13,9.9,28853,27180776.0,2.24,-2.44,-0.25,4.44,0.23000000000000043
2011-09-14,000981,10.03,10.48,10.48,10.03,58874,57989744.0,4.5,4.7,0.47,9.06,0.45000000000000107
2011-09-15,000981,10.49,10.67,10.94,10.48,54971,55464544.0,4.39,1.81,0.19,8.46,0.4599999999999991
2011-09-16,000981,10.59,11.17,11.17,10.2,80517,81824320.0,9.09,4.69,0.5,12.39,0.9700000000000006
2011-09-19,000981,11.1,11.37,11.68,10.87,96218,103610288.0,7.25,1.79,0.2,14.8,0.8100000000000005
